CCON(C)C(=O)NCC(=O)N1CCc2ccccc21,ZINC000753459994,CDADRN
C[C@H](OCc1ccc(F)cc1)C(=O)N[C@H]1CCC(=O)NC1(C)C,ZINC000451539541,DDADRN
CC(=O)[C@@H](C)N1C[C@@]2(CCCCN2Cc2cc(F)ccc2F)CC1=O,ZINC001275663027,FFADRN
C[C@H](COc1ccc(F)cc1F)NC(=O)C[C@@H]1CCCC(=O)N1,ZINC000288306787,EDADRN
C#CC[C@@H](Cc1ccccc1)OC(=O)c1cnn2c1OCCC2,ZINC000797255632,DEEDRN
CCc1ccsc1C(=O)NC[C@@H]1CN(C(=O)C2=CCCC2)CCO1,ZINC000944629326,EEADRN
COC(=O)[C@H]1Cc2ccccc2N(C(=O)CC[C@H]2CCOC2)C1,ZINC001647649494,DEADRN
CC(=O)N1CC[C@@H]2CN(C(=O)c3cnccc3N(C)C)C[C@@H]2C1,ZINC000986428251,DDADMN
CC(C)(C(=O)NCCNc1ncnc2c1CCC2)c1ccccc1F,ZINC001093733370,EFADRN
C#CC1(NC(=O)c2ccc3n[nH]cc3c2)CCCC1,ZINC000882536938,CEEDRN
C[C@H](Oc1ccccc1)C(=O)N(C)[C@H]1CCN(C(=O)C2CC2)C1,ZINC001385223259,DDADRN
COc1ccc(N(C)CCN(C)C(=O)N[C@H](C)[C@@H](C)OC)cc1,ZINC000845206134,DECDRN
O=C(NC1CCC(C(F)(F)F)CC1)[C@@H](O)Cc1ccccc1,ZINC000354104661,DFADRN
CC1(C)CCC[C@@H](OC(=O)c2cc(C(F)F)ncn2)C1=O,ZINC000923991544,CFADRN
CCOCCS(=O)(=O)N1CCC[C@H]1c1ccc(F)c(F)c1,ZINC000732988243,DEADRN
COC(=O)c1ccc(C(=O)N2CCn3ccnc32)c(F)c1,ZINC001361390875,CDADRN
Cc1ccccc1C(=O)N1CCCN(CCS(C)(=O)=O)CC1,ZINC000980647929,DDADRN
CN(C)C(=O)[C@H]1CC[C@@H](CNc2ccnc(Cc3ccc(F)cc3)n2)O1,ZINC000621286354,FEADRN
CC1CC(NC(=O)[C@H](NC(=O)Cc2ccccc2)C(C)C)C1,ZINC000267677171,DEADRN
CN(Cn1nnn(C2CC2)c1=O)[C@H]1CCO[C@H](c2ccc(F)cc2)C1,ZINC000808177279,EDADRN
CC1(C)C[C@@H]1C(=O)NCCNC(=O)[C@H]1CCc2ccccc2O1,ZINC001292651253,DDADRN
COCC(=O)N1CCC[C@H](C)[C@@H]1CNC(=O)c1cccc(C)c1,ZINC000945700384,DDADRN
Cc1ccnc(NC(=O)CN(C)C(=O)C[C@H]2CC[C@@H](C)C2)c1,ZINC000675224725,DFADRN
CCOc1c(F)cccc1C(=O)N(C)CCNC(=O)CC,ZINC001431093833,CDADRN
COc1cc(C)cc(C(=O)N[C@H]2CCS[C@@H]2C)c1C,ZINC000869118770,CFADRN
Cc1ccc(CC(=O)NC[C@H](C)NC(=O)[C@H](C)C(C)C)cc1,ZINC001416951339,DEADRN
CO[C@@H](C(=O)NCCOc1cccc(Cl)c1Cl)C1CC1,ZINC000527321633,DFADRN
O=C(NCC1CC2(C1)OCCO2)c1cc2ccccc2o1,ZINC000832232666,CEADRN
COc1ccc(CCC(=O)NCC(=O)N2CCCC2)cc1,ZINC000073551185,CDADRN
Cc1cccc(C(=O)N2CC[C@H](NC(=O)Cc3occc3C)C2)c1,ZINC000938682050,EEADRN
Cc1ccnc(Cl)c1OS(=O)(=O)CC(C)C,ZINC000271245775,CEADRN
COc1ccc(CN(C)S(=O)(=O)C2(C)CC2)cc1OC,ZINC000649584762,CEADRN
CC(C)(CNC(=O)C(=O)N(CCO)C1CCC1)c1cccc(Cl)c1,ZINC000285624777,FEADRN
COc1cccc(C(F)F)c1C(=O)N1CCO[C@H]([C@H](C)O)C1,ZINC000910558001,DDADRN
CO[C@H](CNC(=O)C(=O)N(C)[C@H](C)c1ccc(Cl)cc1)[C@H]1CCOC1,ZINC000658470900,FEADRN
CCC[C@H](CCO)CNC(=O)/C=C\c1cnccc1C,ZINC000492502819,CEADRN
CC1CCC(N2CCN(S(=O)(=O)c3cccc4nccnc34)CC2)CC1,ZINC001194955415,FFADRN
C[C@@H]1CO[C@@H](c2ccccc2)[C@@H](C)N1C(=O)CC1OCCO1,ZINC000793481173,DEADRN
C[C@H](C(=O)Nc1ccc(F)cc1F)N1C[C@@H](c2cnn(C)c2)C2(CCOCC2)C1,ZINC001170434346,HFADRN
CC(C)c1nccnc1NCc1cccc(N2CCC2=O)c1,ZINC000560839895,CEADRN
Cc1nc(Cl)ccc1C(=O)NCCc1ccc(N2CCN(C)CC2)cc1,ZINC001540206848,FFADMN
COc1cccc([C@H](C)C(=O)N[C@@H]2CN(Cc3cc(C)ncn3)C[C@H]2C)c1,ZINC001081005252,FFADRN
Cc1ccccc1OCCC(=O)NO[C@@H](CO)C(C)C,ZINC001324690913,CDADRN
C#C[C@H](C)N(C)C(=O)/C=C\c1ccc(SC)s1,ZINC000861341683,CFEDRN
COC(=O)c1cccc2c1CN(C(=O)NC[C@@H](C)C1CC1)CC2,ZINC000591930002,DFADRN
COC(=O)c1ccc(NC(=O)CN2CCc3ccccc32)cc1OC,ZINC000358014459,EEADRN
O=C(Nc1ccc(F)cc1OCCC(F)(F)F)[C@@H](O)C1CCOCC1,ZINC000800681996,FFADRN
CCOC(=O)[C@H](C)OC(=O)C1CCN(c2ccc(C)cn2)CC1,ZINC000725925509,DEADRN
CO[C@H](CNC(=O)[C@@H]1CC(C)=NO1)c1ccccc1,ZINC000820737378,CDADRN
C[C@H]1CCCN(C(=O)CNC(=O)NCc2ccc(F)cc2)CC1,ZINC000063273641,DEADRN
CC(C)NC(=O)[C@H]1C[C@@H]2[C@@H](C1)OCCN2Cc1nc2ccccc2s1,ZINC001136953643,FFADRN
CCC[C@H](C)NC(=O)C(=O)Nc1ccc(N2CCSCC2)cc1C,ZINC000051778961,EFADRN
O=C(OCc1ccccc1CF)[C@@H]1CCCOC1,ZINC000908985450,CFADRN
CC[C@@H](Cc1ccccc1)NC(=O)C(=O)N1CCC[C@@](C)(O)C1,ZINC000285996003,DDADRN
C[S@](=O)c1cccc(NC(=O)CC2CCN(CC(F)F)CC2)c1,ZINC000602095362,EFADRN
C[C@H]1CN(C(=O)CCn2c(=O)oc3ccccc32)C[C@H](C2CC2)O1,ZINC000347981980,EEADRN
COC[C@@H](NC1CC(c2ccc(F)cc2F)C1)C(=O)OC,ZINC000893952213,CDADRN
COC(=O)[C@H](CCF)NC(=O)[C@H](c1ccccc1)N1CCc2ccccc21,ZINC000593805020,FFADRN
CC(C)[C@H]1C[C@H](NC(=O)C(=O)N[C@H](C)c2ccc(Cl)cc2)CCO1,ZINC000422386314,FFADRN
CC1(C)CN(c2nc(C(F)(F)F)nc3ccccc23)C[C@@H](CO)O1,ZINC000817123091,EFADRN
CC(=O)CCCCOC(=O)c1ccc(O)cc1C,ZINC000758532275,CFADRN
C[C@@H](O)[C@H](NC(=O)c1cnn2c1CCC2)c1ccccc1F,ZINC000519646827,DDADRN
CN(CCOc1ccccc1F)C(=O)C(=O)c1cccn1C,ZINC000349612711,DDADRN
CCCOc1ccc(Cl)cc1NC(=O)[C@H]1COCCN1C,ZINC000330574292,DEADRN
C#CCOCCOC(=O)Cc1ccccc1N1CCCC1=O,ZINC000884882009,DDEDRN
C[C@H](CS(C)(=O)=O)N(C)C(=O)CN[C@H](c1ccccc1)C(F)(F)F,ZINC000462086864,FDADRN
Cc1ccc(NC(=O)N2CCC(c3nncn3C)CC2)cc1F,ZINC000123315322,DFADRN
O=C(c1c[nH]c(=S)[nH]1)N(Cc1c(F)cccc1F)C1CC1,ZINC000190010893,DFADRN
Cc1cccc(C(=O)N[C@@H]2CCC[C@@H]2CNC(=O)C2CC=CC2)c1,ZINC000946103110,EFADRN
CSCCNC(=O)N[C@@H]1CCCN(C(=O)Cc2ccccc2)C1,ZINC000619754290,EDADRN
COc1ccc(OC)c(C(=O)N(C)C[C@H](C)O)c1,ZINC000051819455,CDADRN
CO[C@@H]1[C@H](C)[C@H](NC(=O)Nc2ccc3c(c2)CCN3)C1(C)C,ZINC000415847072,DFADRN
C=CCN1C(=O)N(C[C@@H]2CN3CCC[C@@H]3CO2)C(=O)[C@@H]1Cc1ccccc1,ZINC000761199845,FDEDMN
COc1cc(F)c(C(=O)NCCCOC(F)F)cc1OC,ZINC000338108472,DEADRN
CCc1nc2ccccc2n1CC(=O)N(C)[C@H](C)CC#N,ZINC000171551750,CEEDRN
C[C@@H](CNC(=O)N1CCC[C@@H](N2CCNC2=O)C1)N(C)c1ccccc1,ZINC000377009503,FDADRN
Cc1cccc(C(NCC(=O)N[C@@H](C)C(=O)N(C)C)c2cccc(C)c2)c1,ZINC000154286409,FFADRN
O=C(c1c(F)ccc(F)c1F)N1CC[C@H]1C1CC1,ZINC000334528468,CFADRN
CC[C@H](F)CN1C[C@H](O)[C@H](NC(=O)c2oc3ccccc3c2Cl)C1,ZINC001083946290,FFADRN
Cc1cccc2[nH]cc(CCNC(=O)[C@@H]3CCOC[C@H]3C)c12,ZINC000192519584,DFADRN
OCCCc1cn(C[C@@H]2COc3ccccc3O2)nc1C(F)(F)F,ZINC000902725788,EFADRN
CO[C@@H]1CCN2C(=O)N(CCCOc3cccc(F)c3)C(=O)[C@H]2C1,ZINC000900184403,EEADRN
Cc1c[nH]c(CN[C@@H](C)[C@H](O)c2c(F)cccc2Cl)n1,ZINC000850167561,CFADRN
O=C(N[C@H](c1ccccc1)C1(CO)CC=CC1)OC1COC1,ZINC000902949349,DEADRN
CC[C@@H]1CN(C(=O)C(=O)NCC(C)(C)c2cccc(Cl)c2)C[C@@H](C)O1,ZINC000552443368,FFADRN
COC(=O)[C@H]1CCC[C@H](C(=O)N(C)c2ccc(C)cn2)C1,ZINC000288881979,CEADRN
O=C(Nc1cccc(Cn2cncn2)c1)N1CCC[C@@H]1C(F)F,ZINC000348822451,DFADRN
CC(C)[C@@H](O)C1(CNC(=O)c2ccccc2Cn2cccn2)CC1,ZINC000271868493,EEADRN
C[C@H](NC(=O)N[C@H]1C[C@H](c2ccc(F)cc2)C1)c1csnn1,ZINC000515138349,DFADRN
COC[C@@H](OC)C(=O)NCc1cccnc1OCC(F)(F)F,ZINC000666246217,DDADRN
O=S(=O)(NCC1CCC(F)(F)CC1)c1cccnc1F,ZINC000693323273,DEADRN
C[C@@]1(CO)C[C@H](O)CN1Cc1cncc(Cl)c1,ZINC000639848755,CDADRN
C[C@H]1CN(c2ccnc(C#N)c2)CC[C@H]1C(=O)OC(C)(C)C,ZINC000599149260,DFEDRN
C/C(=C/c1ccccc1)CN(C)CC(=O)N=S(C)(C)=O,ZINC000878509676,CEADRN
CC(C)C#CC(=O)N[C@H]1[C@@H]2CN(c3cncc(Cl)n3)C[C@@H]21,ZINC001093255854,DDEDRN
COc1ccc(Cl)cc1N1C(=O)C[C@H](N2CCC3(CC2)OCCO3)C1=O,ZINC000020634526,GDABRN
CC[C@@H](F)C(=O)N[C@H]1C[C@H]2CC[C@@H]1N2C(=O)c1c(F)ccc(F)c1F,ZINC001282671163,FFADRN
COc1cc(F)c(F)cc1NC(=O)C(=O)N[C@@H](C)C1(C)CC1,ZINC001338022830,DEADRN
COCC(C)(C)NC(=O)NCC(C)(C)c1ccc(F)cc1,ZINC000120334923,CFADRN
CC(C)(CNC(=O)[C@]1(c2ccccc2)C[C@H](O)C1)n1ccnc1,ZINC000912613555,DDADRN
Cc1ccccc1CC(=O)NC[C@H](C)NC(=O)c1cc(F)ccc1C,ZINC001416926494,EFADRN
C[C@H](C(=O)N(CCC#N)c1ccccc1)N1OC2CCC1CC2,ZINC000603030885,DFEDRN
CCN(C(=O)C(=O)NCc1ccc(OC(F)F)cc1)C1CC(C)(C)C1,ZINC000420905971,FFADRN
CC(C)(C)[C@]1(O)CC=NN1C(=O)Cc1ccccc1,ZINC000000276603,CEAARN
Cc1cn(CC(=O)OC[C@@H]2CCC3(COC3)O2)c2ccccc12,ZINC001646278572,DEADRN
COC(=O)[C@@H](Cc1cncn1C)N[C@H]1CCC[C@@H](c2ccccc2)C1,ZINC001172535641,EFADRN
O=C(NCCc1ccc(F)cc1Cl)C(=O)N(CC1CC1)C1CCC1,ZINC001324663453,FFADRN
Cc1nc[nH]c(=O)c1C(=O)N1CC[C@H]2CN(CC#Cc3ccccc3)C[C@H]21,ZINC001076157985,FDEDMN
COc1ccc(NC(=O)[C@@H]2CCO[C@@H](C)C2)cn1,ZINC000271810784,CDADRN
C[C@H]1CN(C(=O)NCc2ccc3c(c2)OCCO3)C[C@H](CC(F)(F)F)O1,ZINC000660213266,FFADRN
O=C(c1ccc(F)s1)N1CCN(C(=O)C2C=CC=CC=C2)CC1,ZINC001011224986,EEADRN
O=C(N[C@@H]1C[C@H]1c1cc(F)c(F)c(F)c1)C1(CO)CCOCC1,ZINC000457791302,EDADRN
CN(CCNC(=O)c1cc2c([nH]1)CCC2)C(=O)/C=C/C(C)(C)C,ZINC001496290763,DEADRN
O=C(OCCc1ccc2c(c1)CCO2)[C@@H]1CC1(F)F,ZINC000837977627,CEADRN
COC(=O)N1CC(C)(NC(=O)C/C=C/c2ccc(C)cc2)C1,ZINC001434371052,DEADRN
C[C@@H](O)[C@H]1CN(C(=O)c2cc(F)c(Cl)cc2F)CCO1,ZINC000412909623,DDADRN
COC(=O)CN1CCC[C@H]1c1cccc(N(C)C)c1,ZINC000075838903,CEADRN
Cc1ccccc1CNC(=O)NCCc1ccccc1O,ZINC000096716778,CFADRN
CN1C[C@@H](O)C[C@]1(C)C(=O)NCc1ccccc1C(F)(F)F,ZINC000900123702,DDADMN
C[C@H](O)CNC(=O)CCSc1ccnc2cc(Cl)ccc12,ZINC000119368381,DFADRN
COc1ccc(CNC(=O)[C@@H]2[C@H]3Cc4ccccc4[C@H]32)c(OC)c1OC,ZINC000623849066,FFADRN
Cn1ccc2c(NC[C@H](O)COC3CCOCC3)cccc21,ZINC000570202548,DEADRN
C=C(C)C[C@@H](C)C(=O)N1CCCC[C@@H]1CNC(=O)c1ccsn1,ZINC001062316194,EFEDRN
C[C@H]1CN(C(=O)c2cccc(C#N)c2)C[C@H](C2CC2)O1,ZINC000279372335,CEEDRN
Cc1nccc(N(C)[C@H]2CCN(C(=O)c3cccc4c3OCC4)C2)n1,ZINC001057034753,EEADRN
C#C[C@H](C)N(C)c1nnc([C@@H]2CCCOC2)n1Cc1ccc(OC)c(F)c1,ZINC001507531229,FFEDRN
CC(C)C#CC(=O)N1CCC[C@@H](N(C)C(=O)c2cscn2)CC1,ZINC001078877222,EEEDRN
CC(C(=O)N1CC[C@H](NC(=O)c2ccc3c(c2)COC3)[C@H]1C)=C1CCC1,ZINC000988907101,FFADRN
Cc1nn(C)c(Sc2ccccc2)c1C(=O)N(C)CC(=O)N(C)C,ZINC000361646285,EEADRN
CCO[C@H](C)C(=O)NCC1(NC(=O)c2ccc(C)cc2F)CCC1,ZINC001062610723,EEADRN
O=C(Nc1cccc(Cn2cncn2)c1)[C@@H]1CC1(Cl)Cl,ZINC000299073887,DEADRN
CN(C)c1ncc(CN2CC[C@@]3(CC(=O)c4ccccc4O3)C2)s1,ZINC000639266036,EFADRN
Cc1cc(CN[C@H]2C[C@@H](CNC(=O)c3cc(F)ccc3C)C2)on1,ZINC001086161467,EFADMN
C[C@H](C(=O)N1[C@H](CO)CC[C@H]1CO)c1cccc(Cl)c1,ZINC001363581273,CDADRN
CC(C)N1C[C@@H](NC(=O)c2cc(Cl)cn2C)CC1=O,ZINC000265668495,CDADRN
COC(=O)c1ccc(CN(C)C[C@H](C)OC)s1,ZINC000285679355,CEADMN
Cc1ccc(F)cc1C(=O)C(=O)NCCn1cccn1,ZINC000359165331,CDADRN
O=C(CCn1ccc2ccccc21)N[C@H]1COC[C@@H]1C1CC1,ZINC000891070681,CFADRN
Cc1cc(C)c(CNC(=O)C(=O)N2CCC(C)(C)CC2)cn1,ZINC001325660277,DDADRN
CO[C@H]1CCCN(CC(=O)N=c2cc[nH]n2Cc2ccc(C(C)C)cc2)C1,ZINC000728056597,FFADRN
CCNS(=O)(=O)c1ccc(C(=O)N2CCc3ccccc3[C@@H]2C)cc1,ZINC000106808194,FFADRN
CSc1ccccc1NC(=O)NCC[C@H]1CCOC1,ZINC000544232362,CFADRN
COC1CC(C(=O)N[C@H]2CCN(Cc3cc(F)ccc3F)C2)C1,ZINC001014857757,DEADRN
C/C=C(\C)C(=O)N1CC2(CCCN(Cc3cc(=O)c(OC)co3)C2)C1,ZINC000981702660,EEADRN
Cc1nnc([C@H](C)N2CCOc3ccc(O)cc3C2)s1,ZINC000662096762,CFADRN
C[C@H]1COCC[C@H]1NC(=O)c1ccc2ncsc2c1,ZINC000278608024,CEADRN
O=C(NCCc1ccc2ccccc2c1)N1CC[C@](F)(CO)C1,ZINC000338583915,DEADRN
Cc1cccc(C)c1NCC(=O)N1CC[C@@]2(CCOC2)C1,ZINC000154693091,CEADRN
O=C(/C=C/c1c(F)cccc1F)N1CCC(O)(C(F)(F)F)CC1,ZINC000305711979,EFADRN
CCC[C@H]1CN(C(=O)c2ccc(N3CCCS3(=O)=O)cc2Cl)CCO1,ZINC000120061905,GFADRN
C[C@@H](C[S@@](C)=O)NC(=O)NCc1ccccc1SC(F)(F)F,ZINC000894151493,FFADRN
CCc1ccsc1C(=O)N[C@H](C)CS(C)(=O)=O,ZINC000264921516,CDADRN
O=C1c2ccccc2CN1[C@@H]1CCCN(C(=S)Nc2cccnc2)C1,ZINC001199899126,FFADRN
COc1ccc(CN2CCC[C@@H](NC(=O)c3ncccc3F)C2)cc1,ZINC001008981735,EFADRN
CN(CCN1CCCC1=O)C(=O)CCc1cc2ccccc2o1,ZINC000522168143,DEADRN
C[C@H]1CN(C(=O)c2coc(C3CCOCC3)n2)CCN1c1ccccc1,ZINC000890195155,FFADRN
C[C@H](Cc1ccccc1F)C(=O)OC1CCS(=O)CC1,ZINC000836126294,CEADRN
CC1(C)[C@H](O)C[C@H]1NC(=O)c1ccc2ccccc2c1,ZINC000129558030,CFADRN
CCNC(=O)C[C@H](C)OC(=O)c1cscc1C,ZINC000836000501,CEADRN
C=CC(C)(C)C(=O)N1C[C@@H]2CCN(C(=O)[C@@H](F)Cc3ccccc3)[C@@H]2C1,ZINC001021822142,FFEDRN
COC(=O)[C@H](CC(C)C)NC(=O)c1ccc(C2CC2)cc1,ZINC000596653737,CFADRN
CCCC(=O)N1CCC[C@H](CN(C)CC(=O)Nc2cccc(F)c2)C1,ZINC001366067843,EFADMN
Cc1ccc(C(=O)N[C@@H]2CCC[C@H]2CNCc2cnsn2)cc1,ZINC001037129541,EFADMN
CCOC1CC2(C1)C[C@@H]2NC(=O)c1cc(F)cc(C)c1N,ZINC001177277453,CEADRN
CC1(C)CN(C(=O)[C@@H]2CS[C@]3(C)CCC(=O)N23)c2ccccc21,ZINC000675115163,EFADRN
O=C(COc1cc(F)cc(F)c1)N1CCOC[C@H]1CC1CC1,ZINC000886470871,DEADRN
O=C(N[C@@H](CO)c1cccc(F)c1)[C@H]1CC(=O)N(CC(F)(F)F)C1,ZINC000356364481,EDADRN
CCN(CC(=O)NC(C)C)C(=O)CN1CCc2c(Cl)cccc2C1,ZINC000157270263,FEADRO
C[C@@H]1[C@H](C)[S@@](=O)CCN1C(=O)c1ccoc1Cl,ZINC000277281925,CDADRN
COc1ccc(CN(C)C(=O)[C@H](C)N(C)Cc2cccc(O)c2)cc1OC,ZINC000531382136,FFADRN
C[C@H](O)CCS(=O)(=O)c1ccc2c3c(cccc13)CC2,ZINC000864447097,CEADRN
C=CC(C)(C)C(=O)N1CCN(C(=O)CCc2ccncn2)CC1,ZINC001011226080,DDEDRN
C[C@H](CN(C)[C@H](C)c1ccccc1F)NC(=O)CCc1cncnc1,ZINC001420611262,EFADMN
CO[C@@H](C)C(=O)N1C[C@@H](C)[C@H](NC(=O)c2ccc(N(C)C)cc2)C1,ZINC000940102886,EDADRN
C[C@H]1Oc2c(F)cccc2[C@H]1NC(=O)CNc1ccccc1,ZINC000364868996,DFADRN
COCc1ccccc1NC[C@H](O)COc1ccccc1C,ZINC000315302736,DFADRN
Cc1c(C(=O)NCCCN(C)C(=O)c2ccccc2)ccn1C,ZINC001294301764,DEADRN
CN(C(=O)C(=O)Nc1cccnc1)[C@H]1CCCc2ccccc21,ZINC000616814332,DFADRN
C[C@H](C(=O)OCc1ccnc(C#N)c1)C(C)(F)F,ZINC000815489105,CEEDRN
CC(C)[C@@H]1CN(C(=O)N[C@H]2CCC(=O)N[C@@H]2C)c2ccccc21,ZINC000282080261,DFADRN
O=C(C[C@H]1C=CCC1)NC[C@H]1CCCN1c1cc(F)ncn1,ZINC001100779556,DEADRN
CCN(C[C@@H](C)OC)C(=O)C(=O)c1c[nH]c2cc(F)ccc12,ZINC000880079067,DEADRN
COC(=O)C[C@H]1CN(Cc2c(C)cc(Cl)cc2C)CCO1,ZINC000093458250,DFADRN
CS[C@H](C)CNC(=O)C(=O)N(C)CCc1ccc2c(c1)OCO2,ZINC000897893975,EDADRN
CC(=O)Nc1ccccc1CC(=O)NCCC(F)(F)F,ZINC000346151825,CEADRN
O=C(CN1CC[C@@](O)(C(F)(F)F)C1)Nc1ccc(F)c(F)c1,ZINC000081047235,DDADRN
Cc1nc2n(n1)C[C@H](NC(=O)c1c(Cl)ccc(F)c1C)CC2,ZINC000355543088,DEADRN
O=C(NC[C@@H]1CCOC1)N1CCN(c2cccc(F)c2)C(=O)C1,ZINC000360432124,DDADRN
Cc1cccc(C(=O)N[C@@H](CO)C[C@@H]2CCCO2)c1Cl,ZINC000899292068,CEADRN
C=CCN1CC[C@H](N(C)C(=O)c2cccc(C(F)(F)F)n2)C1,ZINC001033532034,DEEDMN
COc1ccc(S(=O)(=O)NCCCSC)c(C)c1C,ZINC000128705553,DEADRN
C[C@H](SCc1ccccc1)C(=O)N1CCn2nccc21,ZINC000375587992,CFADRN
Cc1cc(C)c(NC(=O)C(=O)N2CCc3c(ncn3C)C2)c(C)c1,ZINC000373677988,EDADRN
COCCNC(=S)N[C@@H](C)c1cccc(N2CCOC2=O)c1,ZINC000140948838,DDADRN
Cc1cccc(CC(=O)N2C[C@@H](CNC(=O)CCCF)[C@@H](C)C2)c1,ZINC001053312588,EEADRN
COc1ccccc1[C@@H]1C[C@H]1NC(=O)c1cn(C(C)C)cn1,ZINC000619147803,CFADRN
CN(C(=O)N1CCNC(=O)[C@H]1c1ccccc1)C1CCOCC1,ZINC000368488930,DDADRN
Nc1ccnc(C(=O)N2CC(Cc3ccccc3)C2)c1,ZINC001521309945,CDADRN
C[C@@H]1C[C@@H]1C(=O)COC(=O)C1(Cc2ccc(O)cc2)CC1,ZINC000909471927,CEADRN
Cc1ccc(SCC(=O)N2c3ccccc3C[C@H]2C)nn1,ZINC000641453728,CFADRN
COC(=O)[C@@H]1CN(C(=O)[C@H]2CCCC(=O)N2C)C[C@@H]1c1ccccc1,ZINC000909566591,EDADRN
O=C(O[C@H]1CCCOC1)c1cncc2ccccc12,ZINC000783405153,CFADRN
Cc1ccccc1C1(CNC(=O)[C@@H](C)NC(=O)COc2ccccc2)CC1,ZINC000509493876,FFADRN
Cc1c(C(=O)N(C)C[C@@H]2CCN2[C@H](C)c2ccccc2F)cnn1C,ZINC001085481545,EFADRN
CO[C@@H]1CN(CC#Cc2ccccc2)C[C@H]1NC(=O)CC1(C)CCCC1,ZINC001212223196,FFEDRN
COc1cc(CNCc2csc(C)n2)cc(OC)c1,ZINC000040443749,CFADRN
CCc1cccc(S(=O)(=O)N(CC)C2CCC2)c1,ZINC000433822699,CFADRN
C#CC1(O)CN(C(=O)NCC(c2ccccc2)c2ccccc2)C1,ZINC001563549780,DEEDRN
C[C@@H](NC(=S)NC1(CCO)COC1)c1ccccc1,ZINC001245539367,CDADRN
O=C1CCC[C@H](C(=O)NCc2ccccc2OC(F)F)N1,ZINC000270184578,CDADRN
CS[C@@H](C)CC(=O)OCC(=O)NCC1(c2ccccc2)CCOCC1,ZINC000766916375,FFADRN
C[C@@H]1CN(C(=O)C(=O)N2CCC(c3ccccc3)CC2)CCC1(F)F,ZINC001261306338,FFADRN
C[C@H](NC(=O)CSCc1cnn(C)n1)c1ccccc1,ZINC000290769807,CDADRN
COC(=O)[C@@H](C)CN1CCN(c2ccc(F)cc2)C(=O)C1,ZINC001208722093,CDADRN
C#Cc1ccc(C(=O)N2C[C@@H](C)[C@H](NC(=O)[C@@H]3CCCC4(CC4)C3)C2)nc1,ZINC000957458207,FFEDRN
Cc1ccncc1CN[C@H](Cc1ccccc1)C(=O)N(C)C,ZINC000280757109,CEADMN
CSCC[C@H](C)N(C)C(=O)C(=O)Nc1ccn(Cc2ccccc2)n1,ZINC000157597414,FEADRN
COC[C@@H]1NC(=O)N([C@@H](C)Cc2ccc(C(F)(F)F)cc2)C1=O,ZINC000349413078,EEADRN
Cn1ccc(C(=O)NCc2ccc3c(c2)CN(C(=O)C(C)(F)F)C3)c1,ZINC000965863184,EEADRN
CCc1ccccc1C(=O)N1CCN(C(=O)/C=C(/C)C2CC2)CC1,ZINC001010514946,EFADRN
C[C@H]1CN(C(=O)NCc2ccsc2)C[C@H](CO)O1,ZINC000188601560,CDADRN
C=C(Cl)CN[C@H]1CCCN(C(=O)Cc2[nH]nc3ccccc23)C1,ZINC001000986657,EEEDMN
CC1(C)CCC[C@@](O)(C(=O)NN2CCc3ccccc3C2=O)C1,ZINC000831858960,DEADRN
CCc1ocnc1C(=O)N[C@H]1CCN(CC#Cc2ccc(F)cc2)[C@@H]1C,ZINC001088499458,FFEDRO
C[C@@H]1OCC[C@@H]1C(=O)N(C)[C@@H](c1ccccc1)c1ncc[nH]1,ZINC000352784434,CEADRN
O=C1NCCN(Cc2ccc(Cl)nn2)[C@@H]1c1ccccc1F,ZINC000877313426,DDADRN
CCN1CCN(C(=O)[C@H](C)OC(=O)Cc2ccc(F)cc2Cl)CC1,ZINC000784221665,FEADRN
CC(C)(C)N1CC(NS(=O)(=O)Cc2ccc(F)cc2F)C1,ZINC001189854085,DDADRN
COc1ccc(C2(C(=O)N(C)Cc3cn[nH]c3)CCCC2)cc1,ZINC000603814256,DFADRN
O=C(Cc1cc(F)ccc1F)NC[C@@H]1CCC[C@H](CO)C1,ZINC000360641941,CEADRN
CC[C@@H]1CN(C(=O)Nc2ccc(NC)cc2)CCO1,ZINC000625933726,CEADRN
CC#CCN1CC2(CC[C@H](CNC(=O)c3cc(F)c[nH]3)O2)C1,ZINC001053629078,DDEDRN
O=C(NC1(C(F)(F)F)CC1)c1ccc(C(F)(F)F)c(=O)[nH]1,ZINC000615750982,DFADRN
CO[C@H](C(=O)N[C@@H](CN1CCOCC1)c1ccccc1)c1ccccc1,ZINC000193564014,FFADRN
C[C@@H]1C[C@H]1C(=O)N1CC[C@@H](NCc2cc(O)ccc2Cl)C1,ZINC000969594590,DEADMN
C[C@@H](NC(=O)c1cnc2c(F)cccc2c1)[C@H](O)C(F)(F)F,ZINC000644757442,DEADRN
COc1cc(N2CCOC(C)(C)C2)ccc1NC(=O)[C@@H](C)c1ccnn1C,ZINC000584046962,FFADRN
CO[C@@H]1CC[C@H](C)N(C(=O)c2ccccc2C(C)=O)C1,ZINC000870716495,CFADRN
COC[C@@]1(C(=O)OC)CCN(c2ccc(OC(F)F)cn2)C1,ZINC000294922193,DDADRN
C[C@H](OCc1ccccc1)C(=O)N1CC[C@@H](O)[C@@H](F)C1,ZINC000890690745,CDADRN
C=CCCCC(=O)N1CC[C@H](NC(=O)c2cccc(C)n2)C[C@@H]1C,ZINC001074829029,EFEDRN
